953	341	3	12.61
316	269	4	6.66
760	633	3	15.82
2980	142	3	11.91
206	159	10	10.22
120	210	21	15.23
376	179	7	14.46
5765	102	3	7.48
1151	12	15	9.41
12	9	455	43.42
248	1224	3	11.19
618	120	8	10.67
2177	107	5	8.94
104	4691	3	7.02
127	1450	4	8.62
546	1634	4	28.19
1373	247	6	33.05
533	627	4	20.08
8	1240	7	16.43
2113	9	4	8.77
185	163	9	6.75
212	134	14	10.26
252	123	13	7.01
185	102	70	14.67
2166	8	4	9.52
428	1139	5	31.52
173	1252	3	9.48
153	1331	3	8.25
383	673	3	12.16
102	4133	4	9.98
182	6	3	7.36
1698	12	10	7.27
17	8	16	19.83
770	17	4	17.99
1643	225	3	13.23
105	327	21	7.94
113	200	24	19.77
125	1152	4	7.26
145	156	16	11.61
325	208	5	7.37
783	498	3	14.04
3689	126	3	12
164	1863	3	10.86
380	987	3	14.06
119	417	10	10.2
158	2016	5	24.46
503	302	4	12.82
630	245	3	6.96
504	2184	4	36.75
643	1046	3	17.57
520	345	3	8.68
101	451	31	9.09
342	504	4	14.2
297	140	8	7.28
101	527	25	8.13
156	180	12	11.79
1252	173	3	9.48
176	962	3	7.4
366	267	4	9.42
127	2066	3	8.64
235	651	4	10.62
305	633	3	9.08
396	449	4	13.82
271	622	3	8.17
12	794	23	14.63
360	492	3	8.22
3971	105	3	7.27
4368	474	3	27.61
2315	151	3	11.17
122	14	518	15.81
866	201	3	7.49
787	101	19	9.58
21	1173	4	7.65
102	6671	3	7.48
2995	168	3	15.62
733	103	12	9.55
1743	127	5	15.63
188	180	12	17.08
587	121	6	6.77
352	101	41	14.53
133	248	13	12.61
194	390	5	8.64
167	425	7	16.51
414	394	3	8.07
103	829	14	16.3
373	103	33	33.61
122	1569	4	8.43
151	3956	3	15.71
151	4024	4	29.8
568	289	3	8.07
404	676	3	11.37
102	2848	5	7.74
759	107	10	10.27
2008	139	3	8.9
489	102	22	6.87
102	4716	4	9.98
183	292	7	10.76
542	285	3	7.62
112	2714	4	11.72
506	136	7	11.74
168	2486	3	13.43
706	148	4	6.97
2844	102	5	7.74
116	111	62	9.86
150	500	6	10.83
102	5025	4	9.98
105	1349	7	7.68
5438	102	3	7.48
129	1122	5	11.37
234	678	3	6.83
232	238	6	8.17
288	224	6	12.51
314	213	6	10.24
293	579	4	12.51
3122	57	3	11.03
1128	115	5	9.37
205	115	22	14.94
232	111	20	6.67
1226	16	4	9.45
125	16	30	9.18
1798	117	4	8.69
3703	127	3	12.22
153	764	5	13.3
727	127	6	9.69
2745	2	3	7.85
102	110	384	40.16
143	940	4	8.62
265	248	7	15.46
587	429	5	23.08
102	237	51	9.57
302	425	3	7.5
168	949	3	7.02
175	1130	3	7.97
889	166	3	6.97
122	1178	5	9.52
1224	108	8	11.5
58	389	11	14.18
1244	228	3	11.69
1224	235	4	16.21
105	2888	4	6.67
421	177	5	8.09
1440	555	5	36.58
123	764	8	15.92
316	4406	3	24.68
101	201	95	34.87
21	155	43	74.51
1814	199	3	12.19
119	2959	3	8.31
131	1015	4	7.23
1451	414	5	33.5
122	343	11	10.45
144	1545	3	7.67
2947	124	3	8.77
103	1852	7	10.84
119	3043	3	9.44
965	125	6	13.18
16	189	21	24.6
105	379	19	10.82
871	349	3	12.79
274	310	4	6.85
310	437	3	6.7
123	4617	3	13.32
436	471	3	10.33
5093	8	3	15.86
145	489	6	9.56
667	123	8	13.4
119	104	125	20.77
103	3532	4	8.9
181	510	6	15.44
261	111	15	8.91
1425	793	3	21.12
135	2401	3	11.89
2052	227	3	14.37
106	2615	4	9.27
1715	13	3	18.56
1585	438	5	34.53
188	309	6	8.93
4317	5578	3	50.17
57	3122	3	11.03
3103	116	3	10.05
302	14	73	9.49
1048	201	3	8.78
1139	130	5	11.68
247	114	16	8.14
5206	103	3	10.12
677	135	5	7.29
188	108	58	57.04
251	1330	3	11.93
214	443	7	20.26
58	316	21	42.8
915	168	3	7.02
3255	105	4	8.27
103	842	12	14.29
127	813	5	7.72
418	136	6	6.92
982	113	6	11.93
1375	12	14	8.43
499	575	3	11.96
114	1625	5	11.93
101	3969	5	9.44
2800	131	3	9.92
183	167	15	24.32
3621	102	5	12.47
419	880	3	14.12
1035	372	3	13.18
293	327	4	7.53
2308	338	3	19.21
111	424	12	8.59
1055	272	3	11.2
16	466	8	13.79
17	225	7	19.23
6020	102	3	7.48
1810	206	3	12.18
326	939	3	12.19
17	9	18	26.94
417	12	44	12.19
2642	102	6	9.9
1370	187	3	11.62
178	1349	3	9.63
436	245	4	9.02
315	419	5	18.4
1473	231	4	17.99
5358	102	3	7.48
817	12	21	6.75
1131	167	5	18.93
106	4337	4	16.35
2377	184	3	14.22
3306	184	3	16.42
113	203	24	20.21
136	212	14	12.97
3080	105	4	8.27
111	2659	4	10.73
1216	119	5	9.8
1665	101	10	7.79
498	182	4	7.38
278	288	4	7.68
302	1433	3	15.25
458	1087	3	15.55
103	1978	6	8.43
3224	105	5	14
513	153	6	12.65
154	1492	3	9.49
1599	112	6	15.52
1527	101	13	18.33
154	1388	4	14.5
377	147	12	30.38
201	168	13	20.16
1314	212	3	10.68
1897	129	3	7.62
1051	132	9	32.47
101	151	122	12.97
230	667	3	7.08
306	309	4	7.81
349	232	5	9.88
101	319	44	11.2
421	297	4	10.23
3250	110	4	11.02
103	1857	6	7.14
741	118	6	7.24
4113	195	3	20.59
285	594	4	13.13
3646	101	5	9.44
294	155	7	7.77
131	1038	4	6.85
884	264	3	10.4
135	670	5	7.04
4210	2199	4	59.5
154	1235	3	7.86
102	5919	3	7.48
443	308	4	11.12
1120	349	4	21.64
111	224	22	9.46
5144	102	3	7.48
583	1520	3	19.21
106	4668	3	8.04
215	344	5	8.8
119	218	17	8.73
171	236	9	11.08
232	1384	3	11.42
2283	109	5	9.66
5093	9	3	16.03
918	16	6	15.27
119	176	20	8.02
1523	102	9	7.59
116	1129	7	18.4
6109	102	3	7.48
1437	143	3	7.67
765	215	4	11.73
9	2377	6	23.37
440	131	18	50.4
243	115	26	34.86
2185	16	9	59.9
115	783	7	10.17
999	3560	3	33.9
605	154	4	6.7
8	2396	4	10.65
12	3408	6	7.46
1266	167	4	13.69
369	123	25	64.39
8	33	3	7.98
2318	162	3	12.1
110	1794	5	8
5177	5269	3	54.67
984	2016	3	25.57
164	719	5	13.39
21	1383	4	8.56
153	695	10	40.08
102	228	49	6.69
102	185	70	14.67
2403	2	3	6.95
102	114	233	15.32
449	164	6	11.79
401	461	3	8.6
147	1330	5	17.89
1105	337	4	22.15
174	376	6	10.68
318	443	4	11.9
112	282	19	15.66
195	933	5	18.29
110	3439	4	11.02
264	580	3	7.47
925	130	6	16.31
4623	105	4	15.27
556	373	3	9.28
441	362	3	7.65
178	702	3	6.8
584	390	3	9.77
490	339	3	8.42
6086	108	3	12.6
1673	151	3	8.78
177	364	5	6.89
123	3909	4	18.72
358	309	4	9.51
233	1082	3	10.23
6328	418	3	31.5
221	103	66	64.91
226	1175	4	16.09
2486	168	3	13.43
374	870	3	12.37
991	12	19	17.23
594	480	3	12.2
353	138	7	6.82
331	1588	3	16.44
8	102	273	32.4
106	1407	6	7.63
103	450	20	20.3
104	5844	3	11.18
1047	285	3	11.95
173	6290	3	24.05
610	109	11	7.51
121	12	284	22.01
212	1155	3	9.56
860	126	6	11.33
592	2016	4	31.6
769	1077	3	20.29
106	342	22	16.21
1457	446	3	16.84
3807	111	4	14.93
525	162	5	9.54
514	304	3	8.09
21	614	6	7.87
173	1450	3	9.48
423	229	4	7.51
617	719	4	22.37
658	2610	6	71.45
643	109	11	9.39
148	12	162	10.75
1037	102	12	9.68
104	159	52	11.77
1634	546	4	28.19
1201	159	3	7.58
2405	116	3	7.98
2967	2	3	7.85
12	2711	7	8.7
181	947	4	12.52
239	135	11	8.39
1680	114	4	6.99
1173	21	4	7.65
659	413	3	11.95
151	649	4	7.27
2162	232	3	14.82
658	655	3	15.81
760	1089	3	19.49
182	289	6	7.71
152	414	7	12.96
4606	101	4	7.55
938	122	5	7.64
2433	504	3	22.66
442	149	9	20.97
791	114	6	7.36
132	101	198	29.05
273	330	4	7.71
2653	228	5	33.59
328	856	4	17.78
1484	168	3	9.69
139	1175	4	9.39
153	4104	3	18.68
1384	151	6	24.99
4948	105	3	7.27
566	62	3	9.24
2126	3989	3	36.48
135	415	6	6.69
103	1398	8	10.34
127	1431	4	9.79
168	1484	3	9.69
12	158	187	90.35
162	1125	4	12.16
543	887	4	26.13
174	1907	3	11.49
12	8	457	33.67
348	194	5	7.74
190	484	6	14.16
131	126	31	7.3
148	421	6	8.42
312	514	4	13.22
118	107	105	10.12
2533	213	3	14.86
252	12	76	9.34
397	156	5	6.66
227	1141	3	10.91
2113	8	4	8.57
5687	107	3	12.1
349	871	3	12.79
127	158	22	12.17
8	550	9	9.17
6671	102	3	7.48
103	198	65	51.96
726	156	4	8.3
284	805	3	9.55
1016	1608	3	23.75
155	1270	3	7.69
2788	252	3	17.56
253	136	13	17.01
9	131	54	20.57
1335	169	3	9.69
115	2817	3	7.65
473	340	3	8.71
148	1263	3	6.94
234	420	5	11.61
708	264	5	20.71
357	339	3	6.82
584	140	5	6.7
436	1950	3	19.16
1250	177	3	9.45
2319	1538	3	28.68
792	202	3	6.69
905	520	3	15.54
2109	103	5	7.52
3916	119	3	17.42
169	1187	6	25.28
109	101	566	29.36
115	374	35	111.89
163	601	4	7.14
2271	392	4	28.75
149	341	8	13.22
287	318	4	7.75
3150	2	3	8.97
2	2445	3	6.95
57	833	5	9.28
1597	108	6	9.09
105	3224	5	14
1773	105	6	8.19
3336	118	3	9.05
4753	101	4	7.55
414	935	5	29.6
323	157	6	9.74
338	3285	3	21.45
123	1131	6	13.82
154	693	4	8.13
58	674	8	14.72
125	2142	3	7.54
248	358	6	15.4
935	414	5	29.6
1057	103	10	10.12
168	170	13	15.72
127	153	18	6.83
3577	207	4	28.52
12	1600	11	8.33
2252	121	3	7.84
4419	105	3	7.27
5172	195	3	25.06
841	194	3	7.76
2022	8	4	10.65
424	111	12	8.59
152	1530	3	8.49
920	296	3	10.71
319	350	5	14.04
469	372	3	8.67
1178	172	3	8.26
1997	9	4	8.77
138	123	42	26.61
2158	102	6	7.32
3271	102	5	7.74
584	167	5	10.89
3355	8	3	7.98
174	2513	3	13.68
931	302	3	12.39
2679	5200	3	46.35
139	1268	4	10.34
611	113	9	15.73
6367	104	3	11.18
838	109	14	27.4
547	616	3	12.97
113	662	6	6.83
155	2852	3	13.53
225	1070	3	10.32
113	611	9	15.73
1471	145	3	7.63
245	206	13	32.67
5073	115	3	12.33
110	123	84	17.54
364	837	3	11.96
104	6722	3	11.18
442	162	6	11.38
2319	123	3	6.89
133	1969	3	7.35
107	851	9	7.62
286	596	3	7.78
153	1131	5	17.88
21	1036	4	6.87
740	230	3	7.61
322	274	4	7.1
508	62	3	7.71
468	337	3	9.07
230	458	4	8.54
202	792	3	6.69
235	121	41	105.83
12	153	134	7.47
1293	106	7	8.36
12	321	57	14.72
646	62	3	9.41
12	255	73	7.96
134	1307	4	8.95
3369	127	3	10.72
367	212	7	16.16
312	103	23	6.8
2836	116	3	8.91
201	766	3	7.06
203	127	26	34.26
3405	2	3	8.97
3124	112	3	9.19
306	833	3	11.3
129	2172	3	8.3
142	364	7	8.42
520	695	4	20.62
123	289	13	10.56
322	449	4	11.79
9	1244	5	9.06
117	817	8	14.09
934	133	5	11.91
135	210	12	6.93
2462	116	3	7.98
165	590	4	8.24
732	1494	6	54.5
184	727	4	10.17
331	101	48	23.98
131	434	7	6.99
354	258	5	11.4
581	265	5	17.68
110	4905	3	9.39
354	316	5	14.08
178	3235	3	16.42
146	225	13	18.41
16	600	5	6.71
6	222	3	8.66
292	107	27	16.24
2802	109	5	13.13
772	152	4	7.95
123	3089	3	9.71
2206	178	3	14.22
529	402	3	9.74
309	306	4	7.81
386	366	3	6.99
215	1081	5	21.42
109	1279	7	8.96
225	662	3	7.29
327	347	4	9.35
255	1007	3	10.36
132	572	6	8.16
2616	152	3	12.17
4528	126	3	14.14
1605	145	3	8.08
1425	152	4	13.16
110	541	12	10.07
2887	125	3	9.25
110	473	15	17.05
535	593	3	13.09
6262	104	3	11.18
102	4481	3	7.48
505	139	6	8.76
1219	225	4	17.14
107	3646	5	20.17
287	421	4	9.5
154	2370	3	12.74
340	8	12	9.12
130	324	8	6.81
109	468	14	10.62
250	1106	3	11.24
112	2631	4	11.72
109	393	16	9.85
14	231	125	10.14
138	370	9	12.33
112	2563	4	10.34
121	260	15	15.72
2008	4240	4	57.13
102	704	20	15.71
114	3787	3	9.91
126	747	5	7.42
153	122	22	8.66
781	214	3	7.62
1229	216	3	10.3
8	312	12	7.02
353	291	7	23.46
228	958	6	28.2
644	1767	3	20.76
1019	171	3	7.31
1282	101	12	6.98
103	6698	3	10.12
321	1960	4	24.93
205	325	5	7.75
130	715	5	7.14
270	679	3	8.54
480	159	9	27.02
337	1978	3	18.61
178	116	36	57.83
572	210	4	9
150	132	32	38.05
2195	1506	4	44.23
1266	214	4	16.24
489	385	3	9.23
111	1404	5	7.37
115	615	7	8.19
4991	101	4	7.55
2612	103	5	7.52
137	188	13	7.03
440	118	15	26.68
269	524	4	10.82
2876	12	7	8.7
2694	3094	3	43.44
474	134	7	9.39
1069	139	4	8.58
180	263	7	9.07
164	2599	3	13.04
1532	250	3	12.83
147	1261	3	7.51
167	213	9	8.89
1121	174	3	8.41
378	131	9	10.81
3819	102	5	12.47
102	128	175	24.01
121	721	8	18.98
107	1286	8	11.34
143	1090	4	10.1
434	1032	3	14.76
2	417	9	6.76
102	275	47	15
1571	302	3	15.25
126	238	12	7.15
655	658	3	15.81
382	625	3	10.57
141	327	7	7.17
168	1622	3	10.16
214	1389	3	12.03
1618	428	3	17.9
110	2268	6	16.54
8	1997	4	8.57
277	735	3	9.98
2345	109	5	13.13
741	131	5	7.27
1000	111	6	7.16
101	304	44	11.2
207	2016	3	13.09
278	452	4	10.1
101	238	72	28.56
3523	9	3	9.58
4477	104	3	7.02
2045	120	4	10.18
108	3729	4	12.06
161	1197	3	7.91
286	772	3	9.47
1152	125	4	7.26
617	102	20	11.29
101	111	398	24.46
225	110	24	9.67
2055	1158	3	26.25
8	3311	3	7.98
370	101	38	9.39
4588	655	3	30.46
196	670	5	14.02
12	2249	6	7.46
530	2	8	7.85
1790	565	3	20.41
530	157	4	7.42
2483	1011	5	57.18
2018	3222	4	50.59
1687	624	8	74.65
281	476	3	7
130	1850	3	7.21
103	3351	4	6.68
255	105	28	8.75
2277	124	3	7.08
151	499	5	7.63
1161	580	3	16.9
219	190	8	8.65
183	1481	3	9.96
338	185	5	7.1
123	2319	3	6.89
206	784	5	16.82
220	875	3	7.94
2366	130	3	10.23
170	119	26	18.54
381	305	4	10.12
123	4238	3	13.32
168	2027	3	11.87
12	708	23	8.27
225	2712	3	19.83
128	2329	3	7.78
101	406	35	10.87
107	340	17	7.6
682	317	3	9.99
272	552	4	11.22
498	131	7	9.52
272	500	4	10.55
102	1211	11	12.76
103	735	13	13.17
330	898	3	13.31
174	113	21	9.92
512	198	4	7.9
1194	138	4	9.42
1059	115	7	15.52
1594	8	4	7.76
3443	8	3	9.42
180	568	4	8.41
1059	281	3	11.88
379	687	9	58.53
12	2032	10	12.43
557	507	3	11.75
13	9	13	17.55
203	1807	3	12.34
105	5738	3	11.45
1209	104	8	8.46
247	128	14	11.51
2199	4210	4	59.5
283	1061	3	12.28
335	400	4	11.35
1433	302	3	15.25
205	401	9	27.15
395	280	5	13.6
222	105	33	8.89
2128	116	3	7.21
199	951	3	8.18
2929	223	3	16.4
101	3920	5	9.44
1646	6367	3	41.78
805	665	3	15.46
233	242	5	7.53
233	168	17	40.94
5001	21	4	25.55
1	928	4	12.07
1431	127	4	9.79
1813	197	3	11.73
3815	101	5	9.44
1952	190	3	11.91
101	928	19	18.57
349	893	4	19.16
111	2380	5	16.68
433	2	14	22.24
107	836	9	8.21
1136	108	7	7.53
142	119	66	101.41
212	108	45	34.7
191	725	7	26.43
633	286	3	8.23
224	288	6	12.51
102	1660	9	9.11
111	2168	4	8.27
212	235	11	21.6
1324	644	4	27.79
133	2116	4	13.18
277	476	3	7
12	140	206	17.56
914	546	3	16.28
717	164	4	8.99
103	1492	9	15.97
2401	135	3	11.89
12	214	93	11.5
420	106	15	8.36
2289	155	3	11.72
235	230	6	7.45
1367	345	3	14.63
548	386	3	9.63
1083	708	4	28.32
1097	338	3	13.72
809	4066	3	29.6
206	16	14	10.57
4267	107	3	7.88
102	5510	3	7.48
611	123	6	6.75
2168	111	4	8.27
101	4372	4	7.55
110	227	25	10.79
267	453	4	11.32
1183	152	3	7
2853	58	3	9.13
1781	136	5	18.77
1892	111	7	20.88
1141	167	4	13.69
1992	139	3	8.9
287	156	7	7.41
2807	8	3	7.98
805	102	15	7.56
287	111	17	8.78
1126	1405	3	23.85
1849	9	4	7.96
1286	109	9	16.37
2702	9	3	7.04
138	113	35	12.29
109	203	35	12.37
5342	1143	3	38.1
219	1903	3	13.01
1849	285	3	15.81
232	1102	3	9.96
528	222	4	8.86
164	412	8	18.37
191	2003	3	13.13
9	62	12	6.64
207	418	5	10.05
2060	110	5	10.01
501	147	5	7.41
179	108	57	47.34
390	171	5	7.18
632	153	4	6.92
213	130	15	10.85
103	223	48	21.69
762	221	3	7.3
106	1242	7	10.11
178	4184	3	20.18
190	1285	3	9.16
205	2292	3	14.18
480	4317	3	28.42
155	1184	5	17.53
238	149	8	6.71
2644	127	3	8.64
336	105	33	42.34
1122	129	5	11.37
1516	135	4	11.26
8	580	15	30.22
964	992	4	29.77
860	223	4	13.07
121	202	17	11.38
1409	103	7	7.08
1233	195	3	9.3
5019	101	4	7.55
1060	190	3	9.16
153	114	31	17.4
103	373	33	33.61
180	715	4	9.71
165	1296	3	8.87
308	443	4	11.12
348	1137	3	13.63
103	476	27	39.56
189	105	40	9.95
214	736	4	11.58
112	849	13	33.73
409	101	33	9.98
266	533	4	11.37
3956	151	3	15.71
1635	157	3	10.96
583	762	3	14.57
3025	138	3	12.18
319	104	22	8.8
227	2989	5	38.72
152	1272	9	44.64
600	231	3	6.63
1	238	7	8.34
419	126	8	8.94
130	211	15	10.72
14	218	141	8.37
150	701	7	20.74
4335	435	4	42.23
182	333	5	6.81
153	3795	4	25.9
102	3259	5	7.74
316	354	5	14.08
111	632	9	8.37
1558	9	6	14.1
197	970	3	8.28
6116	102	3	7.48
167	3381	3	15.59
365	178	5	7.96
145	1034	4	9.64
426	625	4	17.28
104	145	71	19.55
3111	115	3	8.76
2976	116	5	21.95
111	4478	3	10.49
1867	204	3	13.79
230	212	8	11.92
2724	153	7	54.11
1200	151	3	7.18
123	114	101	102.13
662	106	10	7.24
1143	5342	3	38.1
3754	101	5	9.44
367	249	4	7.27
514	318	3	8.32
969	1089	3	21.24
331	110	16	9.08
1395	135	4	10.06
471	741	3	13.55
699	942	3	17.46
12	390	50	19.79
1082	337	7	47.35
103	1235	8	7.18
131	425	7	7.59
119	197	19	10.04
862	103	14	18.77
178	1496	4	16.46
954	147	5	14.47
6582	106	3	12.26
2367	106	4	7.62
695	114	7	8.72
222	1253	4	16.41
4406	316	3	24.68
12	2244	9	11.19
612	271	3	8.01
110	988	10	18.92
582	2720	6	61.8
1704	105	8	16.56
198	1200	4	15.69
16	2	58	48.04
2185	1499	5	57.35
