598	807
134	808
130	809
60	810
242	811
217	812
169	813
445	814
493	815
683	816
178	817
127	818
89	819
620	820
602	821
136	822
477	823
779	824
857	825
34	826
25	827
181	828
171	829
681	830
730	831
886	832
112	833
124	834
643	835
494	836
63	837
11	838
68	839
4	840
3	841
65	842
562	843
848	844
290	845
923	846
854	847
216	848
496	849
63	850
80	851
683	852
845	853
75	854
57	855
377	856
163	857
65	858
35	859
148	860
50	861
65	862
42	863
70	864
74	865
340	866
46	867
272	868
92	869
594	870
689	871
856	872
723	873
712	874
4	875
497	876
716	877
183	878
569	879
382	880
656	881
398	882
824	883
502	884
151	885
48	886
272	887
157	888
231	889
225	890
817	891
270	892
203	893
471	894
49	895
257	896
117	897
54	898
467	899
165	900
8	901
161	902
143	903
2	904
376	905
582	906
193	907
160	908
758	909
251	910
626	911
219	912
124	913
703	914
23	915
455	916
170	917
70	918
471	919
220	920
327	921
757	922
779	923
74	924
503	925
397	926
104	927
395	928
651	929
184	930
118	931
12	932
255	933
70	934
314	935
412	936
617	937
738	938
113	939
157	940
33	941
159	942
457	943
323	944
173	945
405	946
320	947
266	948
97	949
797	950
618	951
702	952
186	953
339	954
284	955
753	956
395	957
487	958
168	959
54	960
459	961
22	962
826	963
416	964
948	965
77	966
189	967
477	968
543	969
669	970
806	971
13	972
747	973
597	974
702	975
467	976
28	977
54	978
890	979
98	980
166	981
307	982
61	983
557	984
551	985
858	986
127	987
19	988
75	989
522	990
246	991
827	992
272	993
522	994
65	995
352	996
18	997
249	998
43	999
4	1000
342	1001
191	1002
161	1003
451	1004
433	1005
452	1006
559	1007
802	1008
315	1009
120	1010
701	1011
551	1012
6	1013
24	1014
781	1015
971	1016
10	1017
129	1018
274	1019
319	1020
456	1021
399	1022
193	1023
335	1024
706	1025
86	1026
806	1027
20	1028
428	1029
426	1030
629	1031
332	1032
658	1033
85	1034
83	1035
132	1036
217	1037
768	1038
690	1039
759	1040
568	1041
585	1042
441	1043
106	1044
617	1045
269	1046
814	1047
198	1048
450	1049
853	1050
49	1051
640	1052
656	1053
346	1054
196	1055
609	1056
427	1057
717	1058
378	1059
5	1060
16	1061
299	1062
172	1063
61	1064
134	1065
23	1066
379	1067
664	1068
163	1069
198	1070
795	1071
67	1072
367	1073
74	1074
123	1075
50	1076
373	1077
439	1078
66	1079
337	1080
590	1081
808	1082
896	1083
443	1084
11	1085
612	1086
614	1087
582	1088
262	1089
629	1090
28	1091
481	1092
218	1093
944	1094
358	1095
69	1096
837	1097
322	1098
400	1099
868	1100
486	1101
31	1102
732	1103
131	1104
700	1105
260	1106
347	1107
154	1108
755	1109
640	1110
557	1111
750	1112
24	1113
40	1114
85	1115
113	1116
788	1117
62	1118
551	1119
795	1120
15	1121
539	1122
816	1123
174	1124
318	1125
444	1126
383	1127
215	1128
271	1129
234	1130
96	1131
396	1132
675	1133
334	1134
54	1135
87	1136
120	1137
356	1138
737	1139
404	1140
112	1141
338	1142
191	1143
464	1144
75	1145
480	1146
716	1147
624	1148
737	1149
109	1150
747	1151
220	1152
895	1153
51	1154
121	1155
722	1156
214	1157
752	1158
447	1159
491	1160
26	1161
466	1162
138	1163
6	1164
80	1165
153	1166
215	1167
84	1168
115	1169
461	1170
613	1171
556	1172
646	1173
292	1174
123	1175
114	1176
278	1177
592	1178
76	1179
81	1180
627	1181
14	1182
111	1183
319	1184
49	1185
380	1186
88	1187
38	1188
822	1189
479	1190
267	1191
919	1192
73	1193
29	1194
283	1195
121	1196
533	1197
5	1198
158	1199
518	1200
581	1201
136	1202
9	1203
119	1204
158	1205
679	1206
207	1207
578	1208
493	1209
70	1210
199	1211
127	1212
241	1213
185	1214
80	1215
246	1216
281	1217
948	1218
141	1219
261	1220
22	1221
331	1222
145	1223
46	1224
538	1225
654	1226
348	1227
203	1228
487	1229
579	1230
423	1231
314	1232
509	1233
916	1234
228	1235
142	1236
272	1237
484	1238
877	1239
652	1240
659	1241
39	1242
157	1243
594	1244
698	1245
331	1246
661	1247
560	1248
423	1249
274	1250
840	1251
653	1252
14	1253
39	1254
530	1255
269	1256
414	1257
113	1258
659	1259
652	1260
599	1261
895	1262
160	1263
188	1264
562	1265
412	1266
537	1267
262	1268
9	1269
92	1270
35	1271
538	1272
202	1273
238	1274
413	1275
175	1276
94	1277
915	1278
625	1279
286	1280
295	1281
186	1282
49	1283
319	1284
38	1285
757	1286
17	1287
859	1288
271	1289
576	1290
38	1291
15	1292
876	1293
41	1294
6	1295
187	1296
448	1297
328	1298
622	1299
200	1300
229	1301
146	1302
766	1303
328	1304
930	1305
277	1306
563	1307
533	1308
870	1309
817	1310
893	1311
605	1312
173	1313
485	1314
778	1315
238	1316
584	1317
54	1318
555	1319
333	1320
949	1321
363	1322
192	1323
623	1324
722	1325
462	1326
94	1327
79	1328
209	1329
480	1330
44	1331
663	1332
672	1333
147	1334
223	1335
615	1336
188	1337
636	1338
170	1339
507	1340
16	1341
18	1342
55	1343
133	1344
606	1345
752	1346
247	1347
588	1348
61	1349
13	1350
9	1351
524	1352
386	1353
2	1354
23	1355
644	1356
112	1357
15	1358
375	1359
109	1360
557	1361
47	1362
222	1363
603	1364
42	1365
749	1366
140	1367
105	1368
353	1369
177	1370
394	1371
935	1372
257	1373
245	1374
39	1375
155	1376
709	1377
626	1378
333	1379
662	1380
250	1381
443	1382
182	1383
335	1384
47	1385
58	1386
266	1387
162	1388
186	1389
254	1390
5	1391
23	1392
653	1393
302	1394
369	1395
19	1396
173	1397
676	1398
423	1399
4	1400
136	1401
546	1402
155	1403
170	1404
751	1405
968	1406
82	1407
171	1408
705	1409
52	1410
479	1411
130	1412
57	1413
412	1414
686	1415
437	1416
35	1417
670	1418
380	1419
823	1420
3	1421
85	1422
357	1423
53	1424
13	1425
838	1426
893	1427
365	1428
299	1429
24	1430
834	1431
338	1432
266	1433
455	1434
322	1435
69	1436
732	1437
508	1438
360	1439
843	1440
755	1441
7	1442
22	1443
12	1444
551	1445
68	1446
86	1447
20	1448
634	1449
147	1450
420	1451
380	1452
264	1453
243	1454
141	1455
807	1456
476	1457
2	1458
851	1459
811	1460
434	1461
6	1462
417	1463
723	1464
548	1465
760	1466
485	1467
536	1468
262	1469
514	1470
212	1471
151	1472
64	1473
7	1474
398	1475
598	1476
491	1477
419	1478
733	1479
266	1480
910	1481
956	1482
129	1483
566	1484
428	1485
536	1486
3	1487
32	1488
852	1489
58	1490
166	1491
184	1492
38	1493
176	1494
17	1495
796	1496
101	1497
2	1498
362	1499
569	1500
451	1501
609	1502
185	1503
105	1504
146	1505
419	1506
169	1507
651	1508
299	1509
17	1510
746	1511
331	1512
430	1513
800	1514
619	1515
601	1516
545	1517
522	1518
219	1519
370	1520
233	1521
29	1522
61	1523
182	1524
33	1525
209	1526
871	1527
86	1528
301	1529
829	1530
198	1531
184	1532
286	1533
292	1534
198	1535
217	1536
271	1537
306	1538
443	1539
217	1540
327	1541
71	1542
576	1543
696	1544
718	1545
92	1546
269	1547
155	1548
118	1549
66	1550
473	1551
229	1552
730	1553
106	1554
115	1555
178	1556
853	1557
3	1558
5	1559
499	1560
274	1561
248	1562
938	1563
713	1564
32	1565
85	1566
819	1567
710	1568
360	1569
280	1570
44	1571
21	1572
540	1573
43	1574
517	1575
641	1576
306	1577
360	1578
23	1579
92	1580
644	1581
746	1582
852	1583
559	1584
161	1585
442	1586
91	1587
457	1588
17	1589
8	1590
734	1591
462	1592
122	1593
257	1594
133	1595
466	1596
828	1597
519	1598
212	1599
167	1600
245	1601
165	1602
279	1603
348	1604
427	1605
43	1606
692	1607
223	1608
261	1609
19	1610
766	1611
3	1612
559	1613
318	1614
613	1615
236	1616
500	1617
252	1618
10	1619
305	1620
807	1621
186	1622
719	1623
242	1624
309	1625
517	1626
778	1627
15	1628
283	1629
471	1630
417	1631
332	1632
17	1633
36	1634
302	1635
121	1636
652	1637
62	1638
181	1639
851	1640
64	1641
153	1642
10	1643
371	1644
136	1645
7	1646
446	1647
495	1648
212	1649
694	1650
435	1651
659	1652
63	1653
291	1654
128	1655
548	1656
237	1657
875	1658
452	1659
114	1660
420	1661
194	1662
44	1663
195	1664
53	1665
405	1666
36	1667
62	1668
470	1669
614	1670
52	1671
389	1672
235	1673
707	1674
845	1675
76	1676
574	1677
168	1678
187	1679
221	1680
841	1681
205	1682
191	1683
108	1684
718	1685
47	1686
475	1687
103	1688
687	1689
42	1690
352	1691
61	1692
28	1693
635	1694
770	1695
874	1696
618	1697
246	1698
5	1699
24	1700
126	1701
319	1702
204	1703
171	1704
218	1705
157	1706
526	1707
369	1708
534	1709
306	1710
543	1711
401	1712
54	1713
509	1714
177	1715
49	1716
62	1717
53	1718
926	1719
307	1720
66	1721
634	1722
137	1723
325	1724
434	1725
637	1726
199	1727
460	1728
36	1729
759	1730
176	1731
194	1732
83	1733
20	1734
534	1735
5	1736
124	1737
375	1738
55	1739
16	1740
414	1741
425	1742
107	1743
410	1744
483	1745
419	1746
523	1747
153	1748
951	1749
862	1750
54	1751
254	1752
170	1753
202	1754
241	1755
93	1756
927	1757
80	1758
275	1759
604	1760
329	1761
19	1762
280	1763
140	1764
38	1765
385	1766
232	1767
383	1768
78	1769
920	1770
496	1771
503	1772
45	1773
837	1774
179	1775
538	1776
473	1777
481	1778
419	1779
158	1780
708	1781
136	1782
772	1783
239	1784
722	1785
244	1786
205	1787
9	1788
620	1789
281	1790
152	1791
661	1792
525	1793
218	1794
922	1795
585	1796
965	1797
80	1798
111	1799
85	1800
583	1801
231	1802
1	1803
366	1804
739	1805
33	1806
340	1807
20	1808
86	1809
135	1810
434	1811
588	1812
429	1813
159	1814
213	1815
200	1816
449	1817
593	1818
458	1819
841	1820
885	1821
127	1822
88	1823
665	1824
143	1825
427	1826
553	1827
47	1828
662	1829
450	1830
696	1831
819	1832
85	1833
540	1834
377	1835
50	1836
108	1837
243	1838
73	1839
62	1840
2	1841
714	1842
158	1843
11	1844
754	1845
165	1846
141	1847
235	1848
705	1849
701	1850
753	1851
47	1852
56	1853
497	1854
408	1855
597	1856
407	1857
30	1858
696	1859
76	1860
406	1861
780	1862
235	1863
365	1864
415	1865
515	1866
82	1867
304	1868
38	1869
667	1870
14	1871
45	1872
286	1873
247	1874
830	1875
525	1876
684	1877
682	1878
223	1879
279	1880
21	1881
42	1882
337	1883
244	1884
87	1885
129	1886
85	1887
72	1888
13	1889
153	1890
89	1891
88	1892
28	1893
803	1894
56	1895
146	1896
571	1897
900	1898
51	1899
60	1900
530	1901
561	1902
60	1903
685	1904
268	1905
124	1906
100	1907
597	1908
83	1909
542	1910
390	1911
144	1912
599	1913
656	1914
791	1915
131	1916
102	1917
144	1918
333	1919
651	1920
700	1921
311	1922
228	1923
354	1924
118	1925
75	1926
58	1927
786	1928
402	1929
445	1930
95	1931
868	1932
766	1933
663	1934
360	1935
35	1936
433	1937
664	1938
419	1939
681	1940
588	1941
803	1942
425	1943
44	1944
119	1945
558	1946
704	1947
24	1948
164	1949
343	1950
69	1951
513	1952
341	1953
907	1954
155	1955
660	1956
339	1957
7	1958
340	1959
302	1960
111	1961
89	1962
93	1963
583	1964
260	1965
278	1966
731	1967
339	1968
302	1969
381	1970
548	1971
569	1972
351	1973
50	1974
394	1975
358	1976
629	1977
95	1978
186	1979
46	1980
240	1981
303	1982
206	1983
677	1984
86	1985
904	1986
36	1987
251	1988
502	1989
892	1990
379	1991
99	1992
61	1993
421	1994
198	1995
99	1996
31	1997
152	1998
535	1999
398	2000
48	2001
348	2002
235	2003
383	2004
897	2005
837	2006
954	2007
658	2008
306	2009
25	2010
56	2011
247	2012
86	2013
27	2014
53	2015
84	2016
865	2017
590	2018
230	2019
122	2020
327	2021
51	2022
290	2023
274	2024
498	2025
4	2026
822	2027
436	2028
627	2029
145	2030
339	2031
518	2032
476	2033
246	2034
82	2035
269	2036
1	2037
539	2038
371	2039
40	2040
82	2041
1	2042
23	2043
29	2044
46	2045
25	2046
242	2047
619	2048
745	2049
63	2050
203	2051
294	2052
249	2053
451	2054
562	2055
102	2056
290	2057
104	2058
18	2059
864	2060
39	2061
305	2062
68	2063
26	2064
324	2065
713	2066
283	2067
174	2068
304	2069
7	2070
43	2071
647	2072
317	2073
294	2074
175	2075
239	2076
573	2077
258	2078
191	2079
282	2080
4	2081
194	2082
621	2083
189	2084
132	2085
300	2086
152	2087
462	2088
12	2089
94	2090
311	2091
727	2092
253	2093
545	2094
308	2095
265	2096
280	2097
965	2098
142	2099
500	2100
321	2101
242	2102
684	2103
395	2104
126	2105
49	2106
705	2107
350	2108
524	2109
256	2110
11	2111
133	2112
170	2113
61	2114
241	2115
32	2116
298	2117
500	2118
299	2119
4	2120
458	2121
428	2122
793	2123
123	2124
799	2125
87	2126
271	2127
193	2128
23	2129
284	2130
153	2131
493	2132
905	2133
243	2134
145	2135
724	2136
193	2137
137	2138
663	2139
120	2140
717	2141
730	2142
615	2143
496	2144
900	2145
872	2146
463	2147
69	2148
336	2149
17	2150
304	2151
643	2152
802	2153
819	2154
6	2155
767	2156
81	2157
814	2158
556	2159
63	2160
400	2161
508	2162
260	2163
105	2164
90	2165
6	2166
597	2167
346	2168
882	2169
404	2170
165	2171
224	2172
460	2173
264	2174
117	2175
631	2176
558	2177
512	2178
258	2179
248	2180
771	2181
735	2182
24	2183
50	2184
16	2185
101	2186
888	2187
148	2188
55	2189
867	2190
301	2191
624	2192
276	2193
486	2194
335	2195
110	2196
88	2197
461	2198
147	2199
335	2200
154	2201
831	2202
144	2203
68	2204
15	2205
63	2206
54	2207
889	2208
622	2209
275	2210
890	2211
97	2212
821	2213
91	2214
97	2215
415	2216
183	2217
145	2218
206	2219
306	2220
380	2221
96	2222
624	2223
88	2224
475	2225
80	2226
600	2227
288	2228
380	2229
776	2230
18	2231
227	2232
261	2233
271	2234
403	2235
757	2236
77	2237
733	2238
882	2239
621	2240
32	2241
148	2242
169	2243
880	2244
36	2245
672	2246
329	2247
15	2248
612	2249
398	2250
71	2251
612	2252
197	2253
660	2254
786	2255
138	2256
314	2257
682	2258
476	2259
106	2260
138	2261
513	2262
130	2263
155	2264
747	2265
801	2266
177	2267
133	2268
1	2269
539	2270
228	2271
402	2272
783	2273
193	2274
8	2275
616	2276
696	2277
3	2278
468	2279
548	2280
36	2281
472	2282
799	2283
69	2284
929	2285
83	2286
536	2287
148	2288
828	2289
389	2290
19	2291
825	2292
472	2293
168	2294
183	2295
5	2296
416	2297
185	2298
876	2299
328	2300
137	2301
573	2302
172	2303
513	2304
381	2305
126	2306
462	2307
60	2308
357	2309
476	2310
385	2311
489	2312
764	2313
166	2314
887	2315
359	2316
920	2317
57	2318
498	2319
460	2320
511	2321
224	2322
425	2323
104	2324
939	2325
283	2326
181	2327
577	2328
714	2329
517	2330
113	2331
10	2332
938	2333
43	2334
689	2335
45	2336
395	2337
929	2338
21	2339
102	2340
707	2341
144	2342
515	2343
323	2344
127	2345
596	2346
825	2347
962	2348
751	2349
134	2350
371	2351
415	2352
343	2353
888	2354
162	2355
41	2356
537	2357
162	2358
456	2359
1	2360
283	2361
336	2362
419	2363
87	2364
365	2365
84	2366
596	2367
212	2368
661	2369
830	2370
99	2371
362	2372
388	2373
73	2374
617	2375
192	2376
355	2377
575	2378
245	2379
875	2380
305	2381
477	2382
68	2383
3	2384
180	2385
601	2386
147	2387
230	2388
771	2389
15	2390
453	2391
645	2392
922	2393
215	2394
486	2395
351	2396
36	2397
749	2398
234	2399
463	2400
279	2401
213	2402
692	2403
374	2404
18	2405
100	2406
475	2407
23	2408
441	2409
72	2410
352	2411
79	2412
183	2413
834	2414
21	2415
283	2416
128	2417
147	2418
122	2419
20	2420
567	2421
605	2422
630	2423
184	2424
797	2425
872	2426
679	2427
423	2428
208	2429
39	2430
51	2431
735	2432
750	2433
64	2434
126	2435
382	2436
232	2437
4	2438
483	2439
7	2440
793	2441
165	2442
348	2443
879	2444
288	2445
42	2446
64	2447
257	2448
381	2449
420	2450
148	2451
384	2452
856	2453
3	2454
298	2455
289	2456
126	2457
614	2458
550	2459
719	2460
878	2461
131	2462
79	2463
154	2464
218	2465
447	2466
251	2467
515	2468
12	2469
823	2470
276	2471
80	2472
506	2473
45	2474
405	2475
182	2476
76	2477
501	2478
311	2479
274	2480
18	2481
258	2482
164	2483
762	2484
136	2485
266	2486
35	2487
474	2488
550	2489
82	2490
181	2491
411	2492
227	2493
494	2494
359	2495
751	2496
879	2497
714	2498
414	2499
201	2500
450	2501
343	2502
217	2503
676	2504
88	2505
244	2506
377	2507
886	2508
324	2509
441	2510
488	2511
564	2512
328	2513
35	2514
86	2515
72	2516
793	2517
712	2518
775	2519
161	2520
831	2521
240	2522
206	2523
808	2524
606	2525
108	2526
183	2527
925	2528
763	2529
66	2530
967	2531
640	2532
547	2533
447	2534
917	2535
440	2536
179	2537
214	2538
20	2539
895	2540
898	2541
928	2542
497	2543
472	2544
755	2545
27	2546
165	2547
919	2548
119	2549
713	2550
113	2551
5	2552
44	2553
711	2554
161	2555
612	2556
45	2557
717	2558
637	2559
133	2560
133	2561
356	2562
450	2563
645	2564
35	2565
388	2566
158	2567
6	2568
148	2569
297	2570
610	2571
430	2572
536	2573
855	2574
585	2575
252	2576
38	2577
961	2578
3	2579
633	2580
563	2581
52	2582
37	2583
538	2584
95	2585
275	2586
381	2587
659	2588
379	2589
119	2590
565	2591
234	2592
351	2593
847	2594
33	2595
64	2596
396	2597
669	2598
13	2599
141	2600
368	2601
71	2602
59	2603
224	2604
213	2605
97	2606
856	2607
365	2608
496	2609
43	2610
143	2611
13	2612
644	2613
295	2614
281	2615
694	2616
26	2617
226	2618
547	2619
510	2620
239	2621
10	2622
327	2623
757	2624
281	2625
57	2626
199	2627
189	2628
247	2629
758	2630
8	2631
171	2632
532	2633
581	2634
691	2635
383	2636
104	2637
490	2638
67	2639
363	2640
130	2641
103	2642
110	2643
260	2644
119	2645
557	2646
34	2647
524	2648
146	2649
905	2650
138	2651
848	2652
411	2653
94	2654
912	2655
319	2656
16	2657
378	2658
335	2659
291	2660
557	2661
640	2662
191	2663
610	2664
585	2665
883	2666
104	2667
699	2668
445	2669
622	2670
3	2671
235	2672
656	2673
674	2674
336	2675
81	2676
116	2677
454	2678
68	2679
176	2680
382	2681
356	2682
310	2683
15	2684
607	2685
260	2686
452	2687
149	2688
432	2689
839	2690
439	2691
329	2692
763	2693
712	2694
211	2695
123	2696
370	2697
41	2698
621	2699
866	2700
742	2701
59	2702
25	2703
282	2704
70	2705
221	2706
651	2707
737	2708
745	2709
361	2710
98	2711
254	2712
962	2713
209	2714
804	2715
251	2716
560	2717
880	2718
506	2719
372	2720
378	2721
470	2722
2	2723
318	2724
535	2725
129	2726
130	2727
663	2728
220	2729
803	2730
589	2731
433	2732
577	2733
256	2734
488	2735
562	2736
621	2737
411	2738
141	2739
136	2740
898	2741
104	2742
958	2743
404	2744
239	2745
53	2746
137	2747
535	2748
6	2749
298	2750
424	2751
639	2752
596	2753
9	2754
363	2755
631	2756
82	2757
289	2758
58	2759
888	2760
342	2761
41	2762
177	2763
156	2764
61	2765
15	2766
103	2767
10	2768
566	2769
661	2770
366	2771
248	2772
220	2773
521	2774
9	2775
2	2776
573	2777
232	2778
295	2779
348	2780
562	2781
823	2782
158	2783
184	2784
595	2785
934	2786
684	2787
369	2788
86	2789
305	2790
101	2791
263	2792
552	2793
882	2794
148	2795
16	2796
614	2797
26	2798
271	2799
320	2800
217	2801
13	2802
91	2803
455	2804
13	2805
561	2806
27	2807
215	2808
689	2809
93	2810
155	2811
58	2812
659	2813
643	2814
931	2815
717	2816
175	2817
861	2818
124	2819
9	2820
889	2821
664	2822
69	2823
34	2824
135	2825
214	2826
642	2827
267	2828
522	2829
128	2830
350	2831
135	2832
814	2833
384	2834
6	2835
139	2836
621	2837
918	2838
16	2839
893	2840
18	2841
455	2842
544	2843
479	2844
667	2845
799	2846
279	2847
591	2848
486	2849
122	2850
98	2851
287	2852
276	2853
71	2854
623	2855
72	2856
780	2857
105	2858
621	2859
520	2860
159	2861
667	2862
36	2863
827	2864
481	2865
386	2866
722	2867
70	2868
6	2869
544	2870
654	2871
430	2872
815	2873
469	2874
36	2875
376	2876
454	2877
596	2878
265	2879
494	2880
648	2881
620	2882
271	2883
687	2884
612	2885
116	2886
61	2887
91	2888
35	2889
553	2890
30	2891
248	2892
184	2893
56	2894
256	2895
268	2896
220	2897
135	2898
743	2899
454	2900
470	2901
469	2902
277	2903
125	2904
541	2905
116	2906
32	2907
352	2908
463	2909
870	2910
86	2911
261	2912
97	2913
253	2914
14	2915
14	2916
711	2917
237	2918
545	2919
751	2920
317	2921
553	2922
394	2923
863	2924
507	2925
391	2926
845	2927
97	2928
617	2929
388	2930
359	2931
70	2932
587	2933
5	2934
553	2935
510	2936
10	2937
128	2938
169	2939
329	2940
446	2941
603	2942
132	2943
14	2944
248	2945
209	2946
446	2947
753	2948
316	2949
675	2950
552	2951
179	2952
730	2953
423	2954
387	2955
302	2956
13	2957
188	2958
695	2959
766	2960
396	2961
339	2962
251	2963
31	2964
13	2965
278	2966
259	2967
83	2968
55	2969
601	2970
268	2971
373	2972
176	2973
533	2974
31	2975
177	2976
345	2977
159	2978
178	2979
581	2980
603	2981
256	2982
262	2983
631	2984
214	2985
628	2986
31	2987
1	2988
33	2989
465	2990
138	2991
405	2992
836	2993
59	2994
748	2995
698	2996
555	2997
296	2998
512	2999
